ID студента,Вопрос №,Вопрос,Эталонный ответ,Ответ студента,Балл
22225023,2,"Как называется обеспечение минимального расхода энергоресурсов (электроэнергии или топлива), смазочных и других эксплуатационных материалов, а также трудозатрат на управление машиной и уход за ней?",Экономичность,,0
22225023,3,Как называется возможность перемещения машины самоходом или перевозки ее на транспорте в собранном виде?,Транспортабельность,,0
22225023,4,Как называется возможность удобного технического обслуживания и ремонта машины для поддержания ее в работоспособном состоянии?,Ремонтопригодность,Ремонтопригодность – возможность удобного технического обслуживания и ремонта машины для поддержания её в работоспособном состоянии.,2
22225023,5,"Как называется способность преодолевать неровности местности, водные преграды, рыхлые грунты, снежный покров?",Проходимость,,0
22225023,6,Как называется способность разворачиваться в естественных условиях с минимальным радиусом поворота?,Маневренность,,0
22225023,7,"Как называется техническая характеристика строительной машины, выражаемая в
количестве продукции (в массе, объеме или штуках), вырабатываемой в единицу
времени (час, смену, месяц, год)?",Производительность,Производительность – характеристика строительной машины， измеряемая объёмом продукции (масса， объём， штуки) за единицу времени (час， смену и т.д.).,2
22225023,8,"Как называется совокупность силового оборудования, трансмиссии и систем управления, обеспечивающих приведение в действие механизмов машин и рабочих органов?",Привод,Привод – совокупность силового оборудования， трансмиссии и систем управления， обеспечивающих работу механизмов машины.,2
22225023,9,"Как называется передаточный механизм, который позволяет изменять по величине и направлению скорости, крутящие моменты и усилия?",Трансмиссия,Трансмиссия – передаточный механизм， изменяющий по величине и направлению скорости， крутящие моменты и усилия.,2
22225023,10,Как называется способность машины противостоять действию опрокидывающих сил?,Устойчивость,Устойчивость – способность машины противостоять действию опрокидывающих сил.,2
202225113,1,Как называется способность безотказной работы машины без вынужденных простоев из-за неисправности при правильном управлении и нормальных нагрузках?,Надежность,,0
202225113,2,"Как называется обеспечение минимального расхода энергоресурсов (электроэнергии или топлива), смазочных и других эксплуатационных материалов, а также трудозатрат на управление машиной и уход за ней?",Экономичность,,0
202225113,3,Как называется возможность перемещения машины самоходом или перевозки ее на транспорте в собранном виде?,Транспортабельность,,0
202225113,4,Как называется возможность удобного технического обслуживания и ремонта машины для поддержания ее в работоспособном состоянии?,Ремонтопригодность,Ремонтопригодность,2
202225113,5,"Как называется способность преодолевать неровности местности, водные преграды, рыхлые грунты, снежный покров?",Проходимость,,0
202225113,6,Как называется способность разворачиваться в естественных условиях с минимальным радиусом поворота?,Маневренность,Маневренность,2
202225113,7,"Как называется техническая характеристика строительной машины, выражаемая в
количестве продукции (в массе, объеме или штуках), вырабатываемой в единицу
времени (час, смену, месяц, год)?",Производительность,Производительность,2
202225113,8,"Как называется совокупность силового оборудования, трансмиссии и систем управления, обеспечивающих приведение в действие механизмов машин и рабочих органов?",Привод,,0
202225113,9,"Как называется передаточный механизм, который позволяет изменять по величине и направлению скорости, крутящие моменты и усилия?",Трансмиссия,Трансмиссия,2
202225113,10,Как называется способность машины противостоять действию опрокидывающих сил?,Устойчивость,Устойчивость,2
202225020,1,Как называется способность безотказной работы машины без вынужденных простоев из-за неисправности при правильном управлении и нормальных нагрузках?,Надежность,Надежность,2
202225020,2,"Как называется обеспечение минимального расхода энергоресурсов (электроэнергии или топлива), смазочных и других эксплуатационных материалов, а также трудозатрат на управление машиной и уход за ней?",Экономичность,,0
202225020,3,Как называется возможность перемещения машины самоходом или перевозки ее на транспорте в собранном виде?,Транспортабельность,,0
202225020,4,Как называется возможность удобного технического обслуживания и ремонта машины для поддержания ее в работоспособном состоянии?,Ремонтопригодность,,0
202225020,5,"Как называется способность преодолевать неровности местности, водные преграды, рыхлые грунты, снежный покров?",Проходимость,проходимостью[1，2].,2
202225020,6,Как называется способность разворачиваться в естественных условиях с минимальным радиусом поворота?,Маневренность,,0
202225020,7,"Как называется техническая характеристика строительной машины, выражаемая в
количестве продукции (в массе, объеме или штуках), вырабатываемой в единицу
времени (час, смену, месяц, год)?",Производительность,производительностью.,2
202225020,8,"Как называется совокупность силового оборудования, трансмиссии и систем управления, обеспечивающих приведение в действие механизмов машин и рабочих органов?",Привод,системой привода.,2
202225020,9,"Как называется передаточный механизм, который позволяет изменять по величине и направлению скорости, крутящие моменты и усилия?",Трансмиссия,,0
202225020,10,Как называется способность машины противостоять действию опрокидывающих сил?,Устойчивость,опрокидывания[1，2，3，4，5],1
202225111,1,Как называется способность безотказной работы машины без вынужденных простоев из-за неисправности при правильном управлении и нормальных нагрузках?,Надежность,,0
202225111,2,"Как называется обеспечение минимального расхода энергоресурсов (электроэнергии или топлива), смазочных и других эксплуатационных материалов, а также трудозатрат на управление машиной и уход за ней?",Экономичность,Это свойство называется **экономичность**.   **Экономичность** — способность машины выполнять задачи с минимальным расходом энергоресурсов (топлива， электроэнергии)， смазочных материалов， а также снижением трудозатрат на управление и обслуживание. Она напрямую влияет на **эксплуатационные затраты** и рентабельность использования техники.  ### Ключевые аспекты экономичности: 1. **Энергоэффективность** — оптимизация потребления топлива или электроэнергии.   2. **Минимизация расходных материалов** — снижение затрат на смазочные масла， фильтры， охлаждающие жидкости.   3. **Автоматизация процессов** — уменьшение ручного труда за счет интеллектуальных систем управления.   4. **Простота обслуживания** — сокращение времени и усилий на регулярный уход (например， легкий доступ к узлам для замены масла).   5. **Долговечность компонентов** — уменьшение частоты замены деталей благодаря износостойким материалам.    Экономичность является важным критерием при выборе строительной техники， так как напрямую определяет **стоимость жизненного цикла** машины.,2
202225111,3,Как называется возможность перемещения машины самоходом или перевозки ее на транспорте в собранном виде?,Транспортабельность,Это свойство называется **транспортабельность**.    **Транспортабельность** — способность машины перемещаться **самоходом** (на собственном ходу) или перевозиться на других транспортных средствах (трейлерах， платформах) **в собранном виде** без необходимости полной разборки. Это ключевое требование для строительной техники， особенно при работе на удалённых объектах или частой смене локаций.    ### Ключевые аспекты транспортабельности:   1. **Самоходность** — наличие двигателя и ходовой части для самостоятельного перемещения (например， гусеничные экскаваторы， автокраны).   2. **Габаритные ограничения** — соответствие размерам， допустимым для перевозки по дорогам общего пользования (ширина， высота， длина).   3. **Быстрота подготовки к транспортировке** — минимизация времени на демонтаж/сборку (например， складывающиеся стрелы кранов).   4. **Устойчивость при перевозке** — крепление узлов и защита от повреждений в пути.    Транспортабельность напрямую влияет на **оперативность доставки** техники на объект и снижает затраты на логистику. Например， самоходные катки или бульдозеры могут самостоятельно добраться до стройплощадки， а крупногабаритные машины (башенные краны) транспортируются в разобранном виде с последующей сборкой на месте.,2
202225111,4,Как называется возможность удобного технического обслуживания и ремонта машины для поддержания ее в работоспособном состоянии?,Ремонтопригодность,Это свойство называется **ремонтопригодность**.   **Ремонтопригодность** — способность машины к быстрому и удобному техническому обслуживанию， диагностике неисправностей， замене изношенных или поврежденных деталей， а также восстановлению работоспособности с минимальными затратами времени и ресурсов.   ### Ключевые аспекты ремонтопригодности: 1. **Доступность узлов и компонентов** — удобный доступ к критическим элементам (например， двигателю， гидравлике) без необходимости разбора всей конструкции. 2. **Стандартизация деталей** — использование унифицированных крепежей， подшипников и других элементов для упрощения замены. 3. **Наличие сервисной документации** — четкие инструкции по ремонту， схемы， рекомендации производителя. 4. **Совместимость с инструментами** — возможность использовать распространенные инструменты для обслуживания. 5. **Модульность конструкции** — замена целых модулей вместо ремонта отдельных деталей (например， блоки двигателя).  Ремонтопригодность напрямую влияет на **срок службы машины** и **экономическую эффективность** её эксплуатации. В строительной технике это особенно важно， так как простой из-за поломок может привести к значительным финансовым потерям.,2
202225111,5,"Как называется способность преодолевать неровности местности, водные преграды, рыхлые грунты, снежный покров?",Проходимость,,0
202225111,6,Как называется способность разворачиваться в естественных условиях с минимальным радиусом поворота?,Маневренность,Это свойство называется **маневренность**.   **Маневренность** — способность машины изменять направление движения и разворачиваться в ограниченном пространстве， характеризуемая **минимальным радиусом поворота**. Чем меньше радиус， тем выше маневренность， что особенно важно при работе в стесненных условиях (например， на стройплощадках， в цехах， на узких дорогах).  ### Ключевые аспекты маневренности: 1. **Минимальный радиус поворота** — расстояние от центра оси вращения до крайней точки машины при полном развороте.   2. **Конструкция ходовой части** — использование шарнирно-сочлененных рам， поворотных платформ， гусениц или колес с независимым приводом.   3. **Системы управления** — гидравлическое усиление руля， многорежимные передачи， возможность «крабового хода».   4. **Компактность габаритов** — уменьшение длины и ширины машины для работы в узких зонах.    Маневренность напрямую влияет на **производительность** и **универсальность** строительной техники， позволяя минимизировать простои и оптимизировать рабочий процесс.,2
202225111,7,"Как называется техническая характеристика строительной машины, выражаемая в
количестве продукции (в массе, объеме или штуках), вырабатываемой в единицу
времени (час, смену, месяц, год)?",Производительность,Это свойство называется **производительность**.    **Производительность** строительной машины — это её способность вырабатывать определённое количество продукции (в тоннах， кубометрах， штуках и т.д.) за единицу времени (час， смену， месяц). Она является ключевым показателем эффективности техники и зависит от:   - Конструктивных особенностей машины (мощность， скорость， объём ковша， грузоподъёмность).   - Условий эксплуатации (характер грунта， рельеф， климат).   - Организации работ (квалификация оператора， режим работы).    ### Виды производительности: 1. **Теоретическая (расчётная)** — максимально возможный объём продукции в идеальных условиях без учёта простоев.   2. **Техническая** — учитывает реальные перерывы (например， перемещение машины， регулировку).   3. **Эксплуатационная** — включает все организационные и внешние факторы (погода， логистика).    Например， для экскаватора производительность может измеряться в **м³/час** (объём грунта)， для крана — в **т/смену** (масса грузов)， для бетономешалки — в **м³ бетона/день**.    Производительность — главный критерий при выборе техники для проекта， так как напрямую влияет на сроки и стоимость работ.,2
202225111,8,"Как называется совокупность силового оборудования, трансмиссии и систем управления, обеспечивающих приведение в действие механизмов машин и рабочих органов?",Привод,,0
202225111,9,"Как называется передаточный механизм, который позволяет изменять по величине и направлению скорости, крутящие моменты и усилия?",Трансмиссия,,0
202225111,10,Как называется способность машины противостоять действию опрокидывающих сил?,Устойчивость,,0
202225123,1,Как называется способность безотказной работы машины без вынужденных простоев из-за неисправности при правильном управлении и нормальных нагрузках?,Надежность,,0
202225123,2,"Как называется обеспечение минимального расхода энергоресурсов (электроэнергии или топлива), смазочных и других эксплуатационных материалов, а также трудозатрат на управление машиной и уход за ней?",Экономичность,Экономичность (или энергоэффективность),2
202225123,3,Как называется возможность перемещения машины самоходом или перевозки ее на транспорте в собранном виде?,Транспортабельность,,0
202225123,4,Как называется возможность удобного технического обслуживания и ремонта машины для поддержания ее в работоспособном состоянии?,Ремонтопригодность,Ремонтопригодность (или обслуживаемость),2
202225123,5,"Как называется способность преодолевать неровности местности, водные преграды, рыхлые грунты, снежный покров?",Проходимость,,0
202225123,6,Как называется способность разворачиваться в естественных условиях с минимальным радиусом поворота?,Маневренность,Манёвренность,2
202225123,7,"Как называется техническая характеристика строительной машины, выражаемая в
количестве продукции (в массе, объеме или штуках), вырабатываемой в единицу
времени (час, смену, месяц, год)?",Производительность,,0
202225123,8,"Как называется совокупность силового оборудования, трансмиссии и систем управления, обеспечивающих приведение в действие механизмов машин и рабочих органов?",Привод,Привод (или силовая установка),2
202225123,9,"Как называется передаточный механизм, который позволяет изменять по величине и направлению скорости, крутящие моменты и усилия?",Трансмиссия,,0
202225123,10,Как называется способность машины противостоять действию опрокидывающих сил?,Устойчивость,Устойчивость,2
202225121,1,Как называется способность безотказной работы машины без вынужденных простоев из-за неисправности при правильном управлении и нормальных нагрузках?,Надежность,Надёжность (или Техническая надёжность).,2
202225121,2,"Как называется обеспечение минимального расхода энергоресурсов (электроэнергии или топлива), смазочных и других эксплуатационных материалов, а также трудозатрат на управление машиной и уход за ней?",Экономичность,,0
202225121,3,Как называется возможность перемещения машины самоходом или перевозки ее на транспорте в собранном виде?,Транспортабельность,Транспортабельность,2
202225121,4,Как называется возможность удобного технического обслуживания и ремонта машины для поддержания ее в работоспособном состоянии?,Ремонтопригодность,,0
202225121,5,"Как называется способность преодолевать неровности местности, водные преграды, рыхлые грунты, снежный покров?",Проходимость,Проходимость,2
202225121,6,Как называется способность разворачиваться в естественных условиях с минимальным радиусом поворота?,Маневренность,,0
202225121,7,"Как называется техническая характеристика строительной машины, выражаемая в
количестве продукции (в массе, объеме или штуках), вырабатываемой в единицу
времени (час, смену, месяц, год)?",Производительность,Производительность,2
202225121,8,"Как называется совокупность силового оборудования, трансмиссии и систем управления, обеспечивающих приведение в действие механизмов машин и рабочих органов?",Привод,Привод (или Силовая установка）,2
202225121,9,"Как называется передаточный механизм, который позволяет изменять по величине и направлению скорости, крутящие моменты и усилия?",Трансмиссия,,0
202225121,10,Как называется способность машины противостоять действию опрокидывающих сил?,Устойчивость,,0
202225003,1,Как называется способность безотказной работы машины без вынужденных простоев из-за неисправности при правильном управлении и нормальных нагрузках?,Надежность,,0
202225003,2,"Как называется обеспечение минимального расхода энергоресурсов (электроэнергии или топлива), смазочных и других эксплуатационных материалов, а также трудозатрат на управление машиной и уход за ней?",Экономичность,,0
202225003,3,Как называется возможность перемещения машины самоходом или перевозки ее на транспорте в собранном виде?,Транспортабельность,"Возможность перемещения машины самоходом или перевозки ее на транспорте в собранном виде называется ""транспортабельность"".",2
202225003,4,Как называется возможность удобного технического обслуживания и ремонта машины для поддержания ее в работоспособном состоянии?,Ремонтопригодность,Ремонтопригодность — это возможность удобного технического обслуживания и ремонта машины для поддержания ее в работоспособном состоянии.    Ключевые аспекты:   - Доступ к узлам и агрегатам   - Стандартизация деталей   - Наличие диагностических систем   - Минимальные простои при ремонте    Чем выше ремонтопригодность， тем ниже эксплуатационные затраты.,2
202225003,5,"Как называется способность преодолевать неровности местности, водные преграды, рыхлые грунты, снежный покров?",Проходимость,,0
202225003,6,Как называется способность разворачиваться в естественных условиях с минимальным радиусом поворота?,Маневренность,Маневренность — это способность техники разворачиваться в ограниченном пространстве с минимальным радиусом поворота.    Характеристики:   - Зависит от конструкции ходовой части (гусеницы/колеса)   - Определяет возможность работы на стесненных площадках   - Ключевой параметр для экскаваторов， погрузчиков и другой строительной техники    Чем меньше радиус поворота， тем выше маневренность машины.,2
202225003,7,"Как называется техническая характеристика строительной машины, выражаемая в
количестве продукции (в массе, объеме или штуках), вырабатываемой в единицу
времени (час, смену, месяц, год)?",Производительность,,0
202225003,8,"Как называется совокупность силового оборудования, трансмиссии и систем управления, обеспечивающих приведение в действие механизмов машин и рабочих органов?",Привод,Привод — это совокупность силового оборудования， трансмиссии и систем управления， обеспечивающих работу механизмов и рабочих органов машины.    Основные компоненты:   - Двигатель (источник энергии)   - Трансмиссия (передача энергии)   - Система управления (регулировка работы)   - Исполнительные механизмы (гидроцилиндры， моторы),2
202225003,9,"Как называется передаточный механизм, который позволяет изменять по величине и направлению скорости, крутящие моменты и усилия?",Трансмиссия,,0
202225003,10,Как называется способность машины противостоять действию опрокидывающих сил?,Устойчивость,Устойчивость — это способность машины сохранять рабочее положение под действием опрокидывающих сил (грузов， уклона， динамических нагрузок).    Факторы влияния:   - Ширина колеи/гусениц   - Центр тяжести конструкции   - Наличие стабилизаторов   - Характер грунта,2
202225104,1,Как называется способность безотказной работы машины без вынужденных простоев из-за неисправности при правильном управлении и нормальных нагрузках?,Надежность,,0
202225104,2,"Как называется обеспечение минимального расхода энергоресурсов (электроэнергии или топлива), смазочных и других эксплуатационных материалов, а также трудозатрат на управление машиной и уход за ней?",Экономичность,экономичность,2
202225104,3,Как называется возможность перемещения машины самоходом или перевозки ее на транспорте в собранном виде?,Транспортабельность,,0
202225104,4,Как называется возможность удобного технического обслуживания и ремонта машины для поддержания ее в работоспособном состоянии?,Ремонтопригодность,,0
202225104,5,"Как называется способность преодолевать неровности местности, водные преграды, рыхлые грунты, снежный покров?",Проходимость,перевозимость,1
202225104,6,Как называется способность разворачиваться в естественных условиях с минимальным радиусом поворота?,Маневренность,маневренность,2
202225104,7,"Как называется техническая характеристика строительной машины, выражаемая в
количестве продукции (в массе, объеме или штуках), вырабатываемой в единицу
времени (час, смену, месяц, год)?",Производительность,,0
202225104,8,"Как называется совокупность силового оборудования, трансмиссии и систем управления, обеспечивающих приведение в действие механизмов машин и рабочих органов?",Привод,движущая система,1
202225104,9,"Как называется передаточный механизм, который позволяет изменять по величине и направлению скорости, крутящие моменты и усилия?",Трансмиссия,передача,1
202225104,10,Как называется способность машины противостоять действию опрокидывающих сил?,Устойчивость,,0
202225022,1,Как называется способность безотказной работы машины без вынужденных простоев из-за неисправности при правильном управлении и нормальных нагрузках?,Надежность,,0
202225022,2,"Как называется обеспечение минимального расхода энергоресурсов (электроэнергии или топлива), смазочных и других эксплуатационных материалов, а также трудозатрат на управление машиной и уход за ней?",Экономичность,Эксплуатационная экономичность,2
202225022,3,Как называется возможность перемещения машины самоходом или перевозки ее на транспорте в собранном виде?,Транспортабельность,Транспортабельность,2
202225022,4,Как называется возможность удобного технического обслуживания и ремонта машины для поддержания ее в работоспособном состоянии?,Ремонтопригодность,Ремонтопригодность,2
202225022,5,"Как называется способность преодолевать неровности местности, водные преграды, рыхлые грунты, снежный покров?",Проходимость,Проходимость,2
202225022,6,Как называется способность разворачиваться в естественных условиях с минимальным радиусом поворота?,Маневренность,,0
202225022,7,"Как называется техническая характеристика строительной машины, выражаемая в
количестве продукции (в массе, объеме или штуках), вырабатываемой в единицу
времени (час, смену, месяц, год)?",Производительность,Производительность,2
202225022,8,"Как называется совокупность силового оборудования, трансмиссии и систем управления, обеспечивающих приведение в действие механизмов машин и рабочих органов?",Привод,,0
202225022,9,"Как называется передаточный механизм, который позволяет изменять по величине и направлению скорости, крутящие моменты и усилия?",Трансмиссия,,0
202225022,10,Как называется способность машины противостоять действию опрокидывающих сил?,Устойчивость,,0
202225005,1,Как называется способность безотказной работы машины без вынужденных простоев из-за неисправности при правильном управлении и нормальных нагрузках?,Надежность,,0
202225005,2,"Как называется обеспечение минимального расхода энергоресурсов (электроэнергии или топлива), смазочных и других эксплуатационных материалов, а также трудозатрат на управление машиной и уход за ней?",Экономичность,Экономичность— обеспечение минимального расхода энергоресурсов， материалов и трудозатрат.,2
202225005,3,Как называется возможность перемещения машины самоходом или перевозки ее на транспорте в собранном виде?,Транспортабельность,Транспортабельность — способность перемещения машины в собранном виде (самоходом или на транспорте).,2
202225005,4,Как называется возможность удобного технического обслуживания и ремонта машины для поддержания ее в работоспособном состоянии?,Ремонтопригодность,Ремонтопригодность — возможность удобного технического обслуживания и ремонта машины.,2
202225005,5,"Как называется способность преодолевать неровности местности, водные преграды, рыхлые грунты, снежный покров?",Проходимость,,0
202225005,6,Как называется способность разворачиваться в естественных условиях с минимальным радиусом поворота?,Маневренность,,0
202225005,7,"Как называется техническая характеристика строительной машины, выражаемая в
количестве продукции (в массе, объеме или штуках), вырабатываемой в единицу
времени (час, смену, месяц, год)?",Производительность,,0
202225005,8,"Как называется совокупность силового оборудования, трансмиссии и систем управления, обеспечивающих приведение в действие механизмов машин и рабочих органов?",Привод,,0
202225005,9,"Как называется передаточный механизм, который позволяет изменять по величине и направлению скорости, крутящие моменты и усилия?",Трансмиссия,Трансмиссия— передаточный механизм， изменяющий скорость， крутящий момент и направление усилий.,2
202225005,10,Как называется способность машины противостоять действию опрокидывающих сил?,Устойчивость,Устойчивость— способность противостоять опрокидывающим силам.,2
202225109,1,Как называется способность безотказной работы машины без вынужденных простоев из-за неисправности при правильном управлении и нормальных нагрузках?,Надежность,Надёжность,2
