ID студента,Вопрос №,Вопрос,Эталонный ответ,Ответ студента,Балл
202323606,4,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,,0
202323606,6,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более четырех раз.",0.109,,0
202323606,9,"Вероятность поражения мишени при одиночном выстреле задана. Найти вероятность того, что при нескольких выстрелах мишень будет поражена не менее пяти раз.",0.885,,0
202323606,2,"Вероятность появления события в каждом из 100 независимых испытаний постоянна и равна 0,55. Найти вероятность того, что событие появится менее чем в половине случаев.",24.75,0.1345,1
202323606,3,"Вероятность падения бутерброда маслом вниз равна. Определить вероятность того, что из четырех одинаковых упавших бутербродов не более трех упадет маслом вниз.",0.76,0.7599,1
202323606,1,"Определить вероятность того, что в семье, имеющей пять детей, не более трех девочек, если вероятность рождения мальчика и девочки считать одинаковыми.",0.8125,13/16,1
202323606,5,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более пяти раз.",0.0625,7/64,1
202323606,7,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,0.737,2
202323315,8,"Определить вероятность того, что в семье, имеющей шесть детей, не более четырех мальчиков, если вероятность рождения мальчика и девочки считать одинаковыми.",0.89,,0
202323315,3,"Вероятность падения бутерброда маслом вниз равна. Определить вероятность того, что из четырех одинаковых упавших бутербродов не более трех упадет маслом вниз.",0.76,,0
202323315,6,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более четырех раз.",0.109,,0
202323315,4,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,,0
202323315,10,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет менее трех раз.",0.49,,0
202323315,1,"Определить вероятность того, что в семье, имеющей пять детей, не более трех девочек, если вероятность рождения мальчика и девочки считать одинаковыми.",0.8125,26/32,1
202323315,2,"Вероятность появления события в каждом из 100 независимых испытаний постоянна и равна 0,55. Найти вероятность того, что событие появится менее чем в половине случаев.",24.75,0.1335,1
202323315,5,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более пяти раз.",0.0625,7/64,1
202323315,7,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,34375/46656,1
202323315,9,"Вероятность поражения мишени при одиночном выстреле задана. Найти вероятность того, что при нескольких выстрелах мишень будет поражена не менее пяти раз.",0.885,0.8857,1
202323609,10,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет менее трех раз.",0.49,,0
202323609,2,"Вероятность появления события в каждом из 100 независимых испытаний постоянна и равна 0,55. Найти вероятность того, что событие появится менее чем в половине случаев.",24.75,,0
202323609,6,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более четырех раз.",0.109,,0
202323609,8,"Определить вероятность того, что в семье, имеющей шесть детей, не более четырех мальчиков, если вероятность рождения мальчика и девочки считать одинаковыми.",0.89,,0
202323609,9,"Вероятность поражения мишени при одиночном выстреле задана. Найти вероятность того, что при нескольких выстрелах мишень будет поражена не менее пяти раз.",0.885,,0
202323609,1,"Определить вероятность того, что в семье, имеющей пять детей, не более трех девочек, если вероятность рождения мальчика и девочки считать одинаковыми.",0.8125,13/16,1
202323609,4,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,3125/3888,1
202323609,3,"Вероятность падения бутерброда маслом вниз равна. Определить вероятность того, что из четырех одинаковых упавших бутербродов не более трех упадет маслом вниз.",0.76,0.7599,1
202323609,7,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,0.736,1
202323609,5,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более пяти раз.",0.0625,7/64,1
202323404,2,"Вероятность появления события в каждом из 100 независимых испытаний постоянна и равна 0,55. Найти вероятность того, что событие появится менее чем в половине случаев.",24.75,,0
202323404,9,"Вероятность поражения мишени при одиночном выстреле задана. Найти вероятность того, что при нескольких выстрелах мишень будет поражена не менее пяти раз.",0.885,,0
202323404,7,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,,0
202323404,3,"Вероятность падения бутерброда маслом вниз равна. Определить вероятность того, что из четырех одинаковых упавших бутербродов не более трех упадет маслом вниз.",0.76,,0
202323404,10,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет менее трех раз.",0.49,,0
202323404,5,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более пяти раз.",0.0625,7/64,1
202323404,4,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,3125/3888,1
202323404,1,"Определить вероятность того, что в семье, имеющей пять детей, не более трех девочек, если вероятность рождения мальчика и девочки считать одинаковыми.",0.8125,13/16,1
202323404,6,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более четырех раз.",0.109,7/64,1
202323404,8,"Определить вероятность того, что в семье, имеющей шесть детей, не более четырех мальчиков, если вероятность рождения мальчика и девочки считать одинаковыми.",0.89,57/64,1
202323308,9,"Вероятность поражения мишени при одиночном выстреле задана. Найти вероятность того, что при нескольких выстрелах мишень будет поражена не менее пяти раз.",0.885,,0
202323308,6,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более четырех раз.",0.109,,0
202323308,2,"Вероятность появления события в каждом из 100 независимых испытаний постоянна и равна 0,55. Найти вероятность того, что событие появится менее чем в половине случаев.",24.75,,0
202323308,8,"Определить вероятность того, что в семье, имеющей шесть детей, не более четырех мальчиков, если вероятность рождения мальчика и девочки считать одинаковыми.",0.89,,0
202323308,3,"Вероятность падения бутерброда маслом вниз равна. Определить вероятность того, что из четырех одинаковых упавших бутербродов не более трех упадет маслом вниз.",0.76,,0
202323308,1,"Определить вероятность того, что в семье, имеющей пять детей, не более трех девочек, если вероятность рождения мальчика и девочки считать одинаковыми.",0.8125,13/16,1
202323308,7,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,34375/46656,1
202323308,4,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,3125/3888,1
202323308,10,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет менее трех раз.",0.49,1/2,1
202323308,5,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более пяти раз.",0.0625,7/64,1
202323517,10,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет менее трех раз.",0.49,,0
202323517,1,"Определить вероятность того, что в семье, имеющей пять детей, не более трех девочек, если вероятность рождения мальчика и девочки считать одинаковыми.",0.8125,,0
202323517,4,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,,0
202323517,2,"Вероятность появления события в каждом из 100 независимых испытаний постоянна и равна 0,55. Найти вероятность того, что событие появится менее чем в половине случаев.",24.75,,0
202323517,8,"Определить вероятность того, что в семье, имеющей шесть детей, не более четырех мальчиков, если вероятность рождения мальчика и девочки считать одинаковыми.",0.89,,0
202323517,7,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,0.7368,1
202323517,5,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более пяти раз.",0.0625,7/64,1
202323517,3,"Вероятность падения бутерброда маслом вниз равна. Определить вероятность того, что из четырех одинаковых упавших бутербродов не более трех упадет маслом вниз.",0.76,0.7599,1
202323517,6,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более четырех раз.",0.109,7/64,1
202323517,9,"Вероятность поражения мишени при одиночном выстреле задана. Найти вероятность того, что при нескольких выстрелах мишень будет поражена не менее пяти раз.",0.885,0.885735,1
202323618,3,"Вероятность падения бутерброда маслом вниз равна. Определить вероятность того, что из четырех одинаковых упавших бутербродов не более трех упадет маслом вниз.",0.76,,0
202323618,6,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более четырех раз.",0.109,,0
202323618,4,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,,0
202323618,10,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет менее трех раз.",0.49,,0
202323618,7,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,,0
202323618,1,"Определить вероятность того, что в семье, имеющей пять детей, не более трех девочек, если вероятность рождения мальчика и девочки считать одинаковыми.",0.8125,0.8125,2
202323618,2,"Вероятность появления события в каждом из 100 независимых испытаний постоянна и равна 0,55. Найти вероятность того, что событие появится менее чем в половине случаев.",24.75,0.1357,1
202323618,9,"Вероятность поражения мишени при одиночном выстреле задана. Найти вероятность того, что при нескольких выстрелах мишень будет поражена не менее пяти раз.",0.885,0.974391,2
202323618,8,"Определить вероятность того, что в семье, имеющей шесть детей, не более четырех мальчиков, если вероятность рождения мальчика и девочки считать одинаковыми.",0.89,0.890625,1
202323618,5,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более пяти раз.",0.0625,0.109375,1
202323409,1,"Определить вероятность того, что в семье, имеющей пять детей, не более трех девочек, если вероятность рождения мальчика и девочки считать одинаковыми.",0.8125,,0
202323409,7,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,,0
202323409,2,"Вероятность появления события в каждом из 100 независимых испытаний постоянна и равна 0,55. Найти вероятность того, что событие появится менее чем в половине случаев.",24.75,,0
202323409,8,"Определить вероятность того, что в семье, имеющей шесть детей, не более четырех мальчиков, если вероятность рождения мальчика и девочки считать одинаковыми.",0.89,,0
202323409,10,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет менее трех раз.",0.49,,0
202323409,3,"Вероятность падения бутерброда маслом вниз равна. Определить вероятность того, что из четырех одинаковых упавших бутербродов не более трех упадет маслом вниз.",0.76,75.99%,1
202323409,9,"Вероятность поражения мишени при одиночном выстреле задана. Найти вероятность того, что при нескольких выстрелах мишень будет поражена не менее пяти раз.",0.885,88.57%,1
202323409,6,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более четырех раз.",0.109,10.94%,1
202323409,4,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,80.34%,1
202323409,5,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более пяти раз.",0.0625,10.94%,1
202323412,9,"Вероятность поражения мишени при одиночном выстреле задана. Найти вероятность того, что при нескольких выстрелах мишень будет поражена не менее пяти раз.",0.885,,0
202323412,6,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более четырех раз.",0.109,,0
202323412,1,"Определить вероятность того, что в семье, имеющей пять детей, не более трех девочек, если вероятность рождения мальчика и девочки считать одинаковыми.",0.8125,,0
202323412,3,"Вероятность падения бутерброда маслом вниз равна. Определить вероятность того, что из четырех одинаковых упавших бутербродов не более трех упадет маслом вниз.",0.76,,0
202323412,10,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет менее трех раз.",0.49,,0
202323412,7,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,34375/46656,1
202323412,2,"Вероятность появления события в каждом из 100 независимых испытаний постоянна и равна 0,55. Найти вероятность того, что событие появится менее чем в половине случаев.",24.75,0.1357,1
202323412,4,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,6250/7776,1
202323412,5,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более пяти раз.",0.0625,7/64,1
202323412,8,"Определить вероятность того, что в семье, имеющей шесть детей, не более четырех мальчиков, если вероятность рождения мальчика и девочки считать одинаковыми.",0.89,57/64,1
202323419,2,"Вероятность появления события в каждом из 100 независимых испытаний постоянна и равна 0,55. Найти вероятность того, что событие появится менее чем в половине случаев.",24.75,,0
202323419,5,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более пяти раз.",0.0625,,0
202323419,4,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,,0
202323419,6,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более четырех раз.",0.109,,0
202323419,9,"Вероятность поражения мишени при одиночном выстреле задана. Найти вероятность того, что при нескольких выстрелах мишень будет поражена не менее пяти раз.",0.885,,0
202323419,8,"Определить вероятность того, что в семье, имеющей шесть детей, не более четырех мальчиков, если вероятность рождения мальчика и девочки считать одинаковыми.",0.89,21/32,1
202323419,1,"Определить вероятность того, что в семье, имеющей пять детей, не более трех девочек, если вероятность рождения мальчика и девочки считать одинаковыми.",0.8125,1/2,1
202323419,3,"Вероятность падения бутерброда маслом вниз равна. Определить вероятность того, что из четырех одинаковых упавших бутербродов не более трех упадет маслом вниз.",0.76,0.7599,1
202323419,7,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,665/7776,1
202323419,10,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет менее трех раз.",0.49,1/2,1
202323610,3,"Вероятность падения бутерброда маслом вниз равна. Определить вероятность того, что из четырех одинаковых упавших бутербродов не более трех упадет маслом вниз.",0.76,,0
202323610,2,"Вероятность появления события в каждом из 100 независимых испытаний постоянна и равна 0,55. Найти вероятность того, что событие появится менее чем в половине случаев.",24.75,,0
202323610,8,"Определить вероятность того, что в семье, имеющей шесть детей, не более четырех мальчиков, если вероятность рождения мальчика и девочки считать одинаковыми.",0.89,,0
202323610,10,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет менее трех раз.",0.49,,0
202323610,5,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более пяти раз.",0.0625,,0
202323610,1,"Определить вероятность того, что в семье, имеющей пять детей, не более трех девочек, если вероятность рождения мальчика и девочки считать одинаковыми.",0.8125,0.5,1
202323610,4,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,208/243,1
202323610,7,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,665/7776,1
202323610,6,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более четырех раз.",0.109,7/64,1
202323610,9,"Вероятность поражения мишени при одиночном выстреле задана. Найти вероятность того, что при нескольких выстрелах мишень будет поражена не менее пяти раз.",0.885,0.90947,1
202323402,7,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,,0
202323402,8,"Определить вероятность того, что в семье, имеющей шесть детей, не более четырех мальчиков, если вероятность рождения мальчика и девочки считать одинаковыми.",0.89,,0
202323402,9,"Вероятность поражения мишени при одиночном выстреле задана. Найти вероятность того, что при нескольких выстрелах мишень будет поражена не менее пяти раз.",0.885,,0
202323402,4,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,,0
202323402,10,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет менее трех раз.",0.49,,0
202323402,1,"Определить вероятность того, что в семье, имеющей пять детей, не более трех девочек, если вероятность рождения мальчика и девочки считать одинаковыми.",0.8125,0.4167,1
202323402,3,"Вероятность падения бутерброда маслом вниз равна. Определить вероятность того, что из четырех одинаковых упавших бутербродов не более трех упадет маслом вниз.",0.76,0.6517,1
202323402,2,"Вероятность появления события в каждом из 100 независимых испытаний постоянна и равна 0,55. Найти вероятность того, что событие появится менее чем в половине случаев.",24.75,0.0219,1
202323402,5,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более пяти раз.",0.0625,0.0778,1
202323402,6,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более четырех раз.",0.109,0.164,1
202323515,1,"Определить вероятность того, что в семье, имеющей пять детей, не более трех девочек, если вероятность рождения мальчика и девочки считать одинаковыми.",0.8125,,0
202323515,5,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более пяти раз.",0.0625,,0
202323515,8,"Определить вероятность того, что в семье, имеющей шесть детей, не более четырех мальчиков, если вероятность рождения мальчика и девочки считать одинаковыми.",0.89,,0
202323515,2,"Вероятность появления события в каждом из 100 независимых испытаний постоянна и равна 0,55. Найти вероятность того, что событие появится менее чем в половине случаев.",24.75,,0
202323515,10,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет менее трех раз.",0.49,,0
202323515,4,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,0.8038,2
202323515,3,"Вероятность падения бутерброда маслом вниз равна. Определить вероятность того, что из четырех одинаковых упавших бутербродов не более трех упадет маслом вниз.",0.76,0.7599,1
202323515,7,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,0.7368,1
202323515,6,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более четырех раз.",0.109,0.1094,1
202323515,9,"Вероятность поражения мишени при одиночном выстреле задана. Найти вероятность того, что при нескольких выстрелах мишень будет поражена не менее пяти раз.",0.885,0.8857,1
202323411,4,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,,0
202323411,1,"Определить вероятность того, что в семье, имеющей пять детей, не более трех девочек, если вероятность рождения мальчика и девочки считать одинаковыми.",0.8125,,0
202323411,5,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более пяти раз.",0.0625,,0
202323411,2,"Вероятность появления события в каждом из 100 независимых испытаний постоянна и равна 0,55. Найти вероятность того, что событие появится менее чем в половине случаев.",24.75,,0
202323411,9,"Вероятность поражения мишени при одиночном выстреле задана. Найти вероятность того, что при нескольких выстрелах мишень будет поражена не менее пяти раз.",0.885,,0
202323411,3,"Вероятность падения бутерброда маслом вниз равна. Определить вероятность того, что из четырех одинаковых упавших бутербродов не более трех упадет маслом вниз.",0.76,0.7599,1
202323411,10,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет менее трех раз.",0.49,1/2,1
202323411,6,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более четырех раз.",0.109,7/64,1
202323411,8,"Определить вероятность того, что в семье, имеющей шесть детей, не более четырех мальчиков, если вероятность рождения мальчика и девочки считать одинаковыми.",0.89,57/64,1
202323411,7,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,66.5%,1
202323417,6,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более четырех раз.",0.109,,0
202323417,1,"Определить вероятность того, что в семье, имеющей пять детей, не более трех девочек, если вероятность рождения мальчика и девочки считать одинаковыми.",0.8125,,0
202323417,5,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более пяти раз.",0.0625,,0
202323417,2,"Вероятность появления события в каждом из 100 независимых испытаний постоянна и равна 0,55. Найти вероятность того, что событие появится менее чем в половине случаев.",24.75,,0
202323417,7,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,,0
202323417,10,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет менее трех раз.",0.49,1/2,1
202323417,4,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,11/243,1
202323417,3,"Вероятность падения бутерброда маслом вниз равна. Определить вероятность того, что из четырех одинаковых упавших бутербродов не более трех упадет маслом вниз.",0.76,0.6517,1
202323417,9,"Вероятность поражения мишени при одиночном выстреле задана. Найти вероятность того, что при нескольких выстрелах мишень будет поражена не менее пяти раз.",0.885,0.92952,2
202323417,8,"Определить вероятность того, что в семье, имеющей шесть детей, не более четырех мальчиков, если вероятность рождения мальчика и девочки считать одинаковыми.",0.89,11/32,1
202323321,2,"Вероятность появления события в каждом из 100 независимых испытаний постоянна и равна 0,55. Найти вероятность того, что событие появится менее чем в половине случаев.",24.75,,0
202323321,7,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,,0
202323321,4,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,,0
202323321,9,"Вероятность поражения мишени при одиночном выстреле задана. Найти вероятность того, что при нескольких выстрелах мишень будет поражена не менее пяти раз.",0.885,,0
202323321,10,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет менее трех раз.",0.49,,0
202323321,8,"Определить вероятность того, что в семье, имеющей шесть детей, не более четырех мальчиков, если вероятность рождения мальчика и девочки считать одинаковыми.",0.89,57/64,1
202323321,1,"Определить вероятность того, что в семье, имеющей пять детей, не более трех девочек, если вероятность рождения мальчика и девочки считать одинаковыми.",0.8125,13/16,1
202323321,3,"Вероятность падения бутерброда маслом вниз равна. Определить вероятность того, что из четырех одинаковых упавших бутербродов не более трех упадет маслом вниз.",0.76,0.7599,2
202323321,6,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более четырех раз.",0.109,7/64,1
202323321,5,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более пяти раз.",0.0625,7/64,1
202323406,9,"Вероятность поражения мишени при одиночном выстреле задана. Найти вероятность того, что при нескольких выстрелах мишень будет поражена не менее пяти раз.",0.885,,0
202323406,8,"Определить вероятность того, что в семье, имеющей шесть детей, не более четырех мальчиков, если вероятность рождения мальчика и девочки считать одинаковыми.",0.89,,0
202323406,4,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,,0
202323406,3,"Вероятность падения бутерброда маслом вниз равна. Определить вероятность того, что из четырех одинаковых упавших бутербродов не более трех упадет маслом вниз.",0.76,,0
202323406,5,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более пяти раз.",0.0625,,0
202323406,1,"Определить вероятность того, что в семье, имеющей пять детей, не более трех девочек, если вероятность рождения мальчика и девочки считать одинаковыми.",0.8125,13/16,1
202323406,2,"Вероятность появления события в каждом из 100 независимых испытаний постоянна и равна 0,55. Найти вероятность того, что событие появится менее чем в половине случаев.",24.75,0.0183,1
202323406,10,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет менее трех раз.",0.49,0.5,1
202323406,7,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,0.7368,1
202323406,6,"Монету бросают несколько раз. Найти вероятность того, что герб выпадет более четырех раз.",0.109,7/64,1
202323410,2,"Вероятность появления события в каждом из 100 независимых испытаний постоянна и равна 0,55. Найти вероятность того, что событие появится менее чем в половине случаев.",24.75,,0
202323410,3,"Вероятность падения бутерброда маслом вниз равна. Определить вероятность того, что из четырех одинаковых упавших бутербродов не более трех упадет маслом вниз.",0.76,,0
202323410,4,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,,0
202323410,7,"Игральный кубик брошен несколько раз. Определить вероятность того, что шестерка выпадет не более одного раза.",0.737,,0
202323410,9,"Вероятность поражения мишени при одиночном выстреле задана. Найти вероятность того, что при нескольких выстрелах мишень будет поражена не менее пяти раз.",0.885,,0
202323410,1,"Определить вероятность того, что в семье, имеющей пять детей, не более трех девочек, если вероятность рождения мальчика и девочки считать одинаковыми.",0.8125,13/16,1
