ID студента,Вопрос №,Вопрос,Эталонный ответ,Ответ студента,Балл
202224303,4,… - конструктивный элемент для ограничения людей в целях безопасности. … также могут быть декоративными.,В. ограждения,,0
202224303,9,"Котлован, траншея, скважина – это виды …",А. выемок,,0
202224303,2,"Ограждающие конструкции применяются … … помещений от ветра, шума, температуры, влаги.",В. для защиты,,0
202224303,12,Траншеи выкапывают … … фундаментов.,А. при строительстве,,0
202224303,11,Выкапывание траншеи чаще всего выполняется с помощью … … (экскаваторов различных типов и другой техники).,В. строительных машин,C.строительных машин,2
202224303,1,"Строительная конструкция, … здание на отдельные помещения, называется ограждающей.",Б. разделяющая,B.разделяющая,2
202224303,7,Гидроизоляция – это защита … …,А. от воды,A.от воды,2
202224303,14,"По … строительные конструкции подразделяют на бетонные, металлоконструкции, деревянные, каменные, полимерные и комбинированные.",В. материалу,C.материалу,1
202224303,15,По назначению строительные конструкции принято … … две большие группы: несущие и ограждающие конструкции.,В. подразделять на,C.подразделять на,1
202224002,9,"Котлован, траншея, скважина – это виды …",А. выемок,,0
202224002,14,"По … строительные конструкции подразделяют на бетонные, металлоконструкции, деревянные, каменные, полимерные и комбинированные.",В. материалу,,0
202224002,8,"Породы, залегающие в верхней части земной коры, называются …",В. грунтом,,0
202224002,10,"Вид выемки в грунте, который имеет длину большую, чем ширину и высоту (глубину) – это …",Б. траншея,,0
202224002,4,… - конструктивный элемент для ограничения людей в целях безопасности. … также могут быть декоративными.,В. ограждения,,0
202224002,2,"Ограждающие конструкции применяются … … помещений от ветра, шума, температуры, влаги.",В. для защиты,,0
202224002,3,"Ограждающими называют конструкции, которые не являются … в составе здания.",А. несущими,,0
202224002,6,"Кровля может быть …, дополнительно выполняя и теплоизоляционную функцию.",Б. утеплённой,,0
202224002,12,Траншеи выкапывают … … фундаментов.,А. при строительстве,,0
202224002,1,"Строительная конструкция, … здание на отдельные помещения, называется ограждающей.",Б. разделяющая,,0
202224002,13,"Котлован – это тип земляного сооружения, … землеройными машинами и механизмами в виде выемки грунта ниже уровня земли.",Б. создаваемый,B.создаваемый,2
202224002,5,Кровля - … элемент покрытия здания.,В. верхний,C.верхний,2
202224002,11,Выкапывание траншеи чаще всего выполняется с помощью … … (экскаваторов различных типов и другой техники).,В. строительных машин,C.строительных машин,2
202224002,15,По назначению строительные конструкции принято … … две большие группы: несущие и ограждающие конструкции.,В. подразделять на,C.подразделять на,1
202224002,7,Гидроизоляция – это защита … …,А. от воды,A.от воды,2
202224223,5,Кровля - … элемент покрытия здания.,В. верхний,,0
202224223,1,"Строительная конструкция, … здание на отдельные помещения, называется ограждающей.",Б. разделяющая,,0
202224223,14,"По … строительные конструкции подразделяют на бетонные, металлоконструкции, деревянные, каменные, полимерные и комбинированные.",В. материалу,,0
202224223,7,Гидроизоляция – это защита … …,А. от воды,,0
202224223,4,… - конструктивный элемент для ограничения людей в целях безопасности. … также могут быть декоративными.,В. ограждения,,0
202224223,12,Траншеи выкапывают … … фундаментов.,А. при строительстве,,0
202224223,2,"Ограждающие конструкции применяются … … помещений от ветра, шума, температуры, влаги.",В. для защиты,,0
202224223,8,"Породы, залегающие в верхней части земной коры, называются …",В. грунтом,,0
202224223,3,"Ограждающими называют конструкции, которые не являются … в составе здания.",А. несущими,,0
202224223,9,"Котлован, траншея, скважина – это виды …",А. выемок,,0
202224223,15,По назначению строительные конструкции принято … … две большие группы: несущие и ограждающие конструкции.,В. подразделять на,C.подразделять на,1
202224223,11,Выкапывание траншеи чаще всего выполняется с помощью … … (экскаваторов различных типов и другой техники).,В. строительных машин,B.строительным машинам,2
202224223,6,"Кровля может быть …, дополнительно выполняя и теплоизоляционную функцию.",Б. утеплённой,B.утеплённой,2
202224223,10,"Вид выемки в грунте, который имеет длину большую, чем ширину и высоту (глубину) – это …",Б. траншея,B.траншея,2
202224223,13,"Котлован – это тип земляного сооружения, … землеройными машинами и механизмами в виде выемки грунта ниже уровня земли.",Б. создаваемый,B.создаваемый,2
20224105,14,"По … строительные конструкции подразделяют на бетонные, металлоконструкции, деревянные, каменные, полимерные и комбинированные.",В. материалу,,0
20224105,10,"Вид выемки в грунте, который имеет длину большую, чем ширину и высоту (глубину) – это …",Б. траншея,,0
20224105,9,"Котлован, траншея, скважина – это виды …",А. выемок,,0
20224105,6,"Кровля может быть …, дополнительно выполняя и теплоизоляционную функцию.",Б. утеплённой,,0
20224105,3,"Ограждающими называют конструкции, которые не являются … в составе здания.",А. несущими,,0
20224105,5,Кровля - … элемент покрытия здания.,В. верхний,,0
20224105,13,"Котлован – это тип земляного сооружения, … землеройными машинами и механизмами в виде выемки грунта ниже уровня земли.",Б. создаваемый,,0
20224105,1,"Строительная конструкция, … здание на отдельные помещения, называется ограждающей.",Б. разделяющая,,0
20224105,11,Выкапывание траншеи чаще всего выполняется с помощью … … (экскаваторов различных типов и другой техники).,В. строительных машин,,0
20224105,15,По назначению строительные конструкции принято … … две большие группы: несущие и ограждающие конструкции.,В. подразделять на,,0
20224105,4,… - конструктивный элемент для ограничения людей в целях безопасности. … также могут быть декоративными.,В. ограждения,C.ограждения,2
20224105,7,Гидроизоляция – это защита … …,А. от воды,A.от воды,2
20224105,2,"Ограждающие конструкции применяются … … помещений от ветра, шума, температуры, влаги.",В. для защиты,C.для защиты,2
20224105,8,"Породы, залегающие в верхней части земной коры, называются …",В. грунтом,C.грунтом,2
20224105,12,Траншеи выкапывают … … фундаментов.,А. при строительстве,A.при строительстве,2
202224024,9,"Котлован, траншея, скважина – это виды …",А. выемок,,0
202224024,10,"Вид выемки в грунте, который имеет длину большую, чем ширину и высоту (глубину) – это …",Б. траншея,,0
202224024,8,"Породы, залегающие в верхней части земной коры, называются …",В. грунтом,,0
202224024,6,"Кровля может быть …, дополнительно выполняя и теплоизоляционную функцию.",Б. утеплённой,,0
202224024,11,Выкапывание траншеи чаще всего выполняется с помощью … … (экскаваторов различных типов и другой техники).,В. строительных машин,,0
202224024,2,"Ограждающие конструкции применяются … … помещений от ветра, шума, температуры, влаги.",В. для защиты,,0
202224024,3,"Ограждающими называют конструкции, которые не являются … в составе здания.",А. несущими,,0
202224024,12,Траншеи выкапывают … … фундаментов.,А. при строительстве,,0
202224024,14,"По … строительные конструкции подразделяют на бетонные, металлоконструкции, деревянные, каменные, полимерные и комбинированные.",В. материалу,,0
202224024,15,По назначению строительные конструкции принято … … две большие группы: несущие и ограждающие конструкции.,В. подразделять на,,0
202224024,4,… - конструктивный элемент для ограничения людей в целях безопасности. … также могут быть декоративными.,В. ограждения,C.ограждения,2
202224024,1,"Строительная конструкция, … здание на отдельные помещения, называется ограждающей.",Б. разделяющая,B.разделяющая,2
202224024,7,Гидроизоляция – это защита … …,А. от воды,A.от воды,2
202224024,5,Кровля - … элемент покрытия здания.,В. верхний,C.верхний,2
202224024,13,"Котлован – это тип земляного сооружения, … землеройными машинами и механизмами в виде выемки грунта ниже уровня земли.",Б. создаваемый,B.создаваемый,2
202224311,2,"Ограждающие конструкции применяются … … помещений от ветра, шума, температуры, влаги.",В. для защиты,,0
202224311,10,"Вид выемки в грунте, который имеет длину большую, чем ширину и высоту (глубину) – это …",Б. траншея,,0
202224311,13,"Котлован – это тип земляного сооружения, … землеройными машинами и механизмами в виде выемки грунта ниже уровня земли.",Б. создаваемый,,0
202224311,6,"Кровля может быть …, дополнительно выполняя и теплоизоляционную функцию.",Б. утеплённой,,0
202224311,4,… - конструктивный элемент для ограничения людей в целях безопасности. … также могут быть декоративными.,В. ограждения,,0
202224311,12,Траншеи выкапывают … … фундаментов.,А. при строительстве,,0
202224311,5,Кровля - … элемент покрытия здания.,В. верхний,,0
202224311,7,Гидроизоляция – это защита … …,А. от воды,,0
202224311,11,Выкапывание траншеи чаще всего выполняется с помощью … … (экскаваторов различных типов и другой техники).,В. строительных машин,,0
202224311,3,"Ограждающими называют конструкции, которые не являются … в составе здания.",А. несущими,,0
202224311,1,"Строительная конструкция, … здание на отдельные помещения, называется ограждающей.",Б. разделяющая,B.разделяющая,2
202224311,9,"Котлован, траншея, скважина – это виды …",А. выемок,A.выемок,2
202224311,14,"По … строительные конструкции подразделяют на бетонные, металлоконструкции, деревянные, каменные, полимерные и комбинированные.",В. материалу,C.материалу,1
202224311,8,"Породы, залегающие в верхней части земной коры, называются …",В. грунтом,C.грунтом,2
202224311,15,По назначению строительные конструкции принято … … две большие группы: несущие и ограждающие конструкции.,В. подразделять на,C.подразделять на,2
202224106,4,… - конструктивный элемент для ограничения людей в целях безопасности. … также могут быть декоративными.,В. ограждения,,0
202224106,2,"Ограждающие конструкции применяются … … помещений от ветра, шума, температуры, влаги.",В. для защиты,,0
202224106,13,"Котлован – это тип земляного сооружения, … землеройными машинами и механизмами в виде выемки грунта ниже уровня земли.",Б. создаваемый,,0
202224106,11,Выкапывание траншеи чаще всего выполняется с помощью … … (экскаваторов различных типов и другой техники).,В. строительных машин,,0
202224106,9,"Котлован, траншея, скважина – это виды …",А. выемок,,0
202224106,6,"Кровля может быть …, дополнительно выполняя и теплоизоляционную функцию.",Б. утеплённой,,0
202224106,5,Кровля - … элемент покрытия здания.,В. верхний,,0
202224106,3,"Ограждающими называют конструкции, которые не являются … в составе здания.",А. несущими,,0
202224106,14,"По … строительные конструкции подразделяют на бетонные, металлоконструкции, деревянные, каменные, полимерные и комбинированные.",В. материалу,,0
202224106,15,По назначению строительные конструкции принято … … две большие группы: несущие и ограждающие конструкции.,В. подразделять на,,0
202224106,1,"Строительная конструкция, … здание на отдельные помещения, называется ограждающей.",Б. разделяющая,B.разделяющая,2
202224106,8,"Породы, залегающие в верхней части земной коры, называются …",В. грунтом,C.грунтом,2
202224106,7,Гидроизоляция – это защита … …,А. от воды,A.от воды,2
202224106,12,Траншеи выкапывают … … фундаментов.,А. при строительстве,A.при строительстве,2
202224106,10,"Вид выемки в грунте, который имеет длину большую, чем ширину и высоту (глубину) – это …",Б. траншея,B.траншея,2
202224215,14,"По … строительные конструкции подразделяют на бетонные, металлоконструкции, деревянные, каменные, полимерные и комбинированные.",В. материалу,,0
202224215,8,"Породы, залегающие в верхней части земной коры, называются …",В. грунтом,,0
202224215,12,Траншеи выкапывают … … фундаментов.,А. при строительстве,,0
202224215,6,"Кровля может быть …, дополнительно выполняя и теплоизоляционную функцию.",Б. утеплённой,,0
202224215,1,"Строительная конструкция, … здание на отдельные помещения, называется ограждающей.",Б. разделяющая,,0
202224215,9,"Котлован, траншея, скважина – это виды …",А. выемок,,0
202224215,2,"Ограждающие конструкции применяются … … помещений от ветра, шума, температуры, влаги.",В. для защиты,,0
202224215,4,… - конструктивный элемент для ограничения людей в целях безопасности. … также могут быть декоративными.,В. ограждения,,0
202224215,10,"Вид выемки в грунте, который имеет длину большую, чем ширину и высоту (глубину) – это …",Б. траншея,,0
202224215,13,"Котлован – это тип земляного сооружения, … землеройными машинами и механизмами в виде выемки грунта ниже уровня земли.",Б. создаваемый,,0
202224215,11,Выкапывание траншеи чаще всего выполняется с помощью … … (экскаваторов различных типов и другой техники).,В. строительных машин,C.строительных машин,2
202224215,3,"Ограждающими называют конструкции, которые не являются … в составе здания.",А. несущими,A.несущими,2
202224215,7,Гидроизоляция – это защита … …,А. от воды,A.от воды,2
202224215,5,Кровля - … элемент покрытия здания.,В. верхний,C.верхний,2
202224215,15,По назначению строительные конструкции принято … … две большие группы: несущие и ограждающие конструкции.,В. подразделять на,C.подразделять на,1
202224207,9,"Котлован, траншея, скважина – это виды …",А. выемок,,0
202224207,13,"Котлован – это тип земляного сооружения, … землеройными машинами и механизмами в виде выемки грунта ниже уровня земли.",Б. создаваемый,,0
202224207,11,Выкапывание траншеи чаще всего выполняется с помощью … … (экскаваторов различных типов и другой техники).,В. строительных машин,,0
202224207,4,… - конструктивный элемент для ограничения людей в целях безопасности. … также могут быть декоративными.,В. ограждения,,0
202224207,2,"Ограждающие конструкции применяются … … помещений от ветра, шума, температуры, влаги.",В. для защиты,,0
202224207,15,По назначению строительные конструкции принято … … две большие группы: несущие и ограждающие конструкции.,В. подразделять на,,0
202224207,3,"Ограждающими называют конструкции, которые не являются … в составе здания.",А. несущими,,0
202224207,5,Кровля - … элемент покрытия здания.,В. верхний,,0
202224207,14,"По … строительные конструкции подразделяют на бетонные, металлоконструкции, деревянные, каменные, полимерные и комбинированные.",В. материалу,,0
202224207,12,Траншеи выкапывают … … фундаментов.,А. при строительстве,,0
202224207,6,"Кровля может быть …, дополнительно выполняя и теплоизоляционную функцию.",Б. утеплённой,B.утеплённой,2
202224207,1,"Строительная конструкция, … здание на отдельные помещения, называется ограждающей.",Б. разделяющая,B.разделяющая,2
202224207,7,Гидроизоляция – это защита … …,А. от воды,A.от воды,2
202224207,8,"Породы, залегающие в верхней части земной коры, называются …",В. грунтом,C.грунтом,2
202224207,10,"Вид выемки в грунте, который имеет длину большую, чем ширину и высоту (глубину) – это …",Б. траншея,B.траншея,2
202224110,2,"Ограждающие конструкции применяются … … помещений от ветра, шума, температуры, влаги.",В. для защиты,,0
202224110,13,"Котлован – это тип земляного сооружения, … землеройными машинами и механизмами в виде выемки грунта ниже уровня земли.",Б. создаваемый,,0
202224110,8,"Породы, залегающие в верхней части земной коры, называются …",В. грунтом,,0
202224110,6,"Кровля может быть …, дополнительно выполняя и теплоизоляционную функцию.",Б. утеплённой,,0
202224110,5,Кровля - … элемент покрытия здания.,В. верхний,,0
202224110,12,Траншеи выкапывают … … фундаментов.,А. при строительстве,,0
202224110,3,"Ограждающими называют конструкции, которые не являются … в составе здания.",А. несущими,,0
202224110,14,"По … строительные конструкции подразделяют на бетонные, металлоконструкции, деревянные, каменные, полимерные и комбинированные.",В. материалу,,0
202224110,4,… - конструктивный элемент для ограничения людей в целях безопасности. … также могут быть декоративными.,В. ограждения,,0
202224110,10,"Вид выемки в грунте, который имеет длину большую, чем ширину и высоту (глубину) – это …",Б. траншея,,0
202224110,1,"Строительная конструкция, … здание на отдельные помещения, называется ограждающей.",Б. разделяющая,C.разделённое,1
202224110,9,"Котлован, траншея, скважина – это виды …",А. выемок,C.выемкам,1
202224110,11,Выкапывание траншеи чаще всего выполняется с помощью … … (экскаваторов различных типов и другой техники).,В. строительных машин,A.строительные машины,2
202224110,7,Гидроизоляция – это защита … …,А. от воды,A.от воды,2
202224110,15,По назначению строительные конструкции принято … … две большие группы: несущие и ограждающие конструкции.,В. подразделять на,C.подразделять на,2
202224312,14,"По … строительные конструкции подразделяют на бетонные, металлоконструкции, деревянные, каменные, полимерные и комбинированные.",В. материалу,,0
202224312,9,"Котлован, траншея, скважина – это виды …",А. выемок,,0
202224312,12,Траншеи выкапывают … … фундаментов.,А. при строительстве,,0
202224312,2,"Ограждающие конструкции применяются … … помещений от ветра, шума, температуры, влаги.",В. для защиты,,0
202224312,6,"Кровля может быть …, дополнительно выполняя и теплоизоляционную функцию.",Б. утеплённой,,0
202224312,13,"Котлован – это тип земляного сооружения, … землеройными машинами и механизмами в виде выемки грунта ниже уровня земли.",Б. создаваемый,,0
202224312,5,Кровля - … элемент покрытия здания.,В. верхний,,0
202224312,11,Выкапывание траншеи чаще всего выполняется с помощью … … (экскаваторов различных типов и другой техники).,В. строительных машин,,0
202224312,1,"Строительная конструкция, … здание на отдельные помещения, называется ограждающей.",Б. разделяющая,,0
202224312,4,… - конструктивный элемент для ограничения людей в целях безопасности. … также могут быть декоративными.,В. ограждения,,0
202224312,7,Гидроизоляция – это защита … …,А. от воды,A.от воды,2
202224312,3,"Ограждающими называют конструкции, которые не являются … в составе здания.",А. несущими,A.несущими,2
202224312,8,"Породы, залегающие в верхней части земной коры, называются …",В. грунтом,C.грунтом,2
202224312,10,"Вид выемки в грунте, который имеет длину большую, чем ширину и высоту (глубину) – это …",Б. траншея,B.траншея,2
202224312,15,По назначению строительные конструкции принято … … две большие группы: несущие и ограждающие конструкции.,В. подразделять на,C.подразделять на,1
202224310,14,"По … строительные конструкции подразделяют на бетонные, металлоконструкции, деревянные, каменные, полимерные и комбинированные.",В. материалу,,0
202224310,6,"Кровля может быть …, дополнительно выполняя и теплоизоляционную функцию.",Б. утеплённой,,0
202224310,9,"Котлован, траншея, скважина – это виды …",А. выемок,,0
202224310,1,"Строительная конструкция, … здание на отдельные помещения, называется ограждающей.",Б. разделяющая,,0
202224310,15,По назначению строительные конструкции принято … … две большие группы: несущие и ограждающие конструкции.,В. подразделять на,,0
202224310,11,Выкапывание траншеи чаще всего выполняется с помощью … … (экскаваторов различных типов и другой техники).,В. строительных машин,,0
202224310,4,… - конструктивный элемент для ограничения людей в целях безопасности. … также могут быть декоративными.,В. ограждения,,0
202224310,8,"Породы, залегающие в верхней части земной коры, называются …",В. грунтом,,0
202224310,12,Траншеи выкапывают … … фундаментов.,А. при строительстве,,0
202224310,13,"Котлован – это тип земляного сооружения, … землеройными машинами и механизмами в виде выемки грунта ниже уровня земли.",Б. создаваемый,,0
202224310,5,Кровля - … элемент покрытия здания.,В. верхний,C.верхний,2
202224310,3,"Ограждающими называют конструкции, которые не являются … в составе здания.",А. несущими,B.несущие,2
202224310,10,"Вид выемки в грунте, который имеет длину большую, чем ширину и высоту (глубину) – это …",Б. траншея,B.траншея,2
202224310,2,"Ограждающие конструкции применяются … … помещений от ветра, шума, температуры, влаги.",В. для защиты,C.для защиты,2
202224310,7,Гидроизоляция – это защита … …,А. от воды,A.от воды,2
202224120,13,"Котлован – это тип земляного сооружения, … землеройными машинами и механизмами в виде выемки грунта ниже уровня земли.",Б. создаваемый,,0
202224120,11,Выкапывание траншеи чаще всего выполняется с помощью … … (экскаваторов различных типов и другой техники).,В. строительных машин,,0
202224120,1,"Строительная конструкция, … здание на отдельные помещения, называется ограждающей.",Б. разделяющая,,0
202224120,14,"По … строительные конструкции подразделяют на бетонные, металлоконструкции, деревянные, каменные, полимерные и комбинированные.",В. материалу,,0
202224120,12,Траншеи выкапывают … … фундаментов.,А. при строительстве,,0
202224120,2,"Ограждающие конструкции применяются … … помещений от ветра, шума, температуры, влаги.",В. для защиты,,0
202224120,5,Кровля - … элемент покрытия здания.,В. верхний,,0
202224120,7,Гидроизоляция – это защита … …,А. от воды,,0
202224120,10,"Вид выемки в грунте, который имеет длину большую, чем ширину и высоту (глубину) – это …",Б. траншея,,0
202224120,6,"Кровля может быть …, дополнительно выполняя и теплоизоляционную функцию.",Б. утеплённой,,0
202224120,15,По назначению строительные конструкции принято … … две большие группы: несущие и ограждающие конструкции.,В. подразделять на,C.подразделять на,2
202224120,3,"Ограждающими называют конструкции, которые не являются … в составе здания.",А. несущими,A.несущими,2
202224120,4,… - конструктивный элемент для ограничения людей в целях безопасности. … также могут быть декоративными.,В. ограждения,C.ограждения,2
202224120,9,"Котлован, траншея, скважина – это виды …",А. выемок,A.выемок,2
202224120,8,"Породы, залегающие в верхней части земной коры, называются …",В. грунтом,C.грунтом,2
202224314,13,"Котлован – это тип земляного сооружения, … землеройными машинами и механизмами в виде выемки грунта ниже уровня земли.",Б. создаваемый,,0
202224314,12,Траншеи выкапывают … … фундаментов.,А. при строительстве,,0
202224314,10,"Вид выемки в грунте, который имеет длину большую, чем ширину и высоту (глубину) – это …",Б. траншея,,0
202224314,8,"Породы, залегающие в верхней части земной коры, называются …",В. грунтом,,0
202224314,3,"Ограждающими называют конструкции, которые не являются … в составе здания.",А. несущими,,0
202224314,1,"Строительная конструкция, … здание на отдельные помещения, называется ограждающей.",Б. разделяющая,,0
202224314,9,"Котлован, траншея, скважина – это виды …",А. выемок,,0
202224314,5,Кровля - … элемент покрытия здания.,В. верхний,,0
202224314,11,Выкапывание траншеи чаще всего выполняется с помощью … … (экскаваторов различных типов и другой техники).,В. строительных машин,,0
202224314,15,По назначению строительные конструкции принято … … две большие группы: несущие и ограждающие конструкции.,В. подразделять на,,0
202224314,2,"Ограждающие конструкции применяются … … помещений от ветра, шума, температуры, влаги.",В. для защиты,C.для защиты,2
202224314,14,"По … строительные конструкции подразделяют на бетонные, металлоконструкции, деревянные, каменные, полимерные и комбинированные.",В. материалу,C.материалу,1
202224314,6,"Кровля может быть …, дополнительно выполняя и теплоизоляционную функцию.",Б. утеплённой,B.утеплённой,2
202224314,4,… - конструктивный элемент для ограничения людей в целях безопасности. … также могут быть декоративными.,В. ограждения,C.ограждения,2
202224314,7,Гидроизоляция – это защита … …,А. от воды,A.от воды,2
202224114,15,По назначению строительные конструкции принято … … две большие группы: несущие и ограждающие конструкции.,В. подразделять на,,0
202224114,8,"Породы, залегающие в верхней части земной коры, называются …",В. грунтом,,0
202224114,6,"Кровля может быть …, дополнительно выполняя и теплоизоляционную функцию.",Б. утеплённой,,0
202224114,14,"По … строительные конструкции подразделяют на бетонные, металлоконструкции, деревянные, каменные, полимерные и комбинированные.",В. материалу,,0
202224114,13,"Котлован – это тип земляного сооружения, … землеройными машинами и механизмами в виде выемки грунта ниже уровня земли.",Б. создаваемый,,0
202224114,2,"Ограждающие конструкции применяются … … помещений от ветра, шума, температуры, влаги.",В. для защиты,,0
202224114,4,… - конструктивный элемент для ограничения людей в целях безопасности. … также могут быть декоративными.,В. ограждения,,0
202224114,3,"Ограждающими называют конструкции, которые не являются … в составе здания.",А. несущими,,0
202224114,7,Гидроизоляция – это защита … …,А. от воды,,0
202224114,1,"Строительная конструкция, … здание на отдельные помещения, называется ограждающей.",Б. разделяющая,,0
202224114,5,Кровля - … элемент покрытия здания.,В. верхний,C.верхний,2
202224114,10,"Вид выемки в грунте, который имеет длину большую, чем ширину и высоту (глубину) – это …",Б. траншея,B.траншея,2
202224114,12,Траншеи выкапывают … … фундаментов.,А. при строительстве,A.при строительстве,2
202224114,11,Выкапывание траншеи чаще всего выполняется с помощью … … (экскаваторов различных типов и другой техники).,В. строительных машин,C.строительных машин,2
202224114,9,"Котлован, траншея, скважина – это виды …",А. выемок,A.выемок,2
202224022,5,Кровля - … элемент покрытия здания.,В. верхний,,0
202224022,3,"Ограждающими называют конструкции, которые не являются … в составе здания.",А. несущими,,0
202224022,13,"Котлован – это тип земляного сооружения, … землеройными машинами и механизмами в виде выемки грунта ниже уровня земли.",Б. создаваемый,,0
202224022,6,"Кровля может быть …, дополнительно выполняя и теплоизоляционную функцию.",Б. утеплённой,,0
202224022,9,"Котлован, траншея, скважина – это виды …",А. выемок,,0
202224022,12,Траншеи выкапывают … … фундаментов.,А. при строительстве,,0
202224022,4,… - конструктивный элемент для ограничения людей в целях безопасности. … также могут быть декоративными.,В. ограждения,,0
202224022,1,"Строительная конструкция, … здание на отдельные помещения, называется ограждающей.",Б. разделяющая,,0
202224022,2,"Ограждающие конструкции применяются … … помещений от ветра, шума, температуры, влаги.",В. для защиты,,0
202224022,15,По назначению строительные конструкции принято … … две большие группы: несущие и ограждающие конструкции.,В. подразделять на,,0
202224022,7,Гидроизоляция – это защита … …,А. от воды,A.от воды,2
202224022,8,"Породы, залегающие в верхней части земной коры, называются …",В. грунтом,C.грунтом,2
202224022,11,Выкапывание траншеи чаще всего выполняется с помощью … … (экскаваторов различных типов и другой техники).,В. строительных машин,C.строительных машин,2
202224022,10,"Вид выемки в грунте, который имеет длину большую, чем ширину и высоту (глубину) – это …",Б. траншея,B.траншея,2
